10	-0.194123	0.29299	0.195622	-0.064503	0.236402	-0.149984	0.283621	-0.004664	-0.491753	-0.212074	0.04397	0.265991	-0.234265	-0.00836	-0.09027	0.010045	-0.206002	0.087031	0.003266	-0.008445	0.128413	-0.014687	0.097608	0.036836	0.166313	0.072871	-0.107327	-0.047348	0.01316	-0.056345	0.132611	-0.003277	-0.040775	-0.032989	-0.110698	0.095014	-0.124374	-0.030304	-0.091423	0.058403	0.018093	-0.001527	0.034705	0.004359	-0.015208	-0.007041	-0.00343	-0.010771	-0.038362	0.011557	-0.052219	0.038252	0.006246	-0.041119	0.014178	-0.02099	-0.000571	-0.00344	0.001793	-0.005253	-0.020309	-0.022391	-0.004143	0.002153	0.036861	-0.009233	-0.002431	0.004961	0.009953	0.015688	-0.010946	0.031428	-0.003991	0.012637	0.016234	0.027997	0.016649	-0.011899	-0.002392	0.016141	0.009448	0.010492	0.014863	0.014158	0.006107	-0.006021	0.007986	0.010532	0.001168	-0.012536	0.00168	0.014865	0.009376	0.021078	-0.008865	0.006686	0.009478	-0.002143	-0.010129	-0.00047	
11	-0.388246	0.58598	0.391244	-0.129006	0.472804	-0.299968	0.567242	-0.009328	-0.983506	-0.424148	0.08794	0.531982	-0.46853	-0.01672	-0.18054	0.02009	-0.412004	0.174062	0.006532	-0.01689	0.256826	-0.029374	0.195216	0.073672	0.332626	0.145742	-0.214654	-0.094696	0.02632	-0.11269	0.265222	-0.006554	-0.08155	-0.065978	-0.221396	0.190028	-0.248748	-0.060608	-0.182846	0.116806	0.036186	-0.003054	0.06941	0.008718	-0.030416	-0.014082	-0.00686	-0.021542	-0.076724	0.023114	-0.104438	0.076504	0.012492	-0.082238	0.028356	-0.04198	-0.001142	-0.00688	0.003586	-0.010506	-0.040618	-0.044782	-0.008286	0.004306	0.073722	-0.018466	-0.004862	0.009922	0.019906	0.031376	-0.021892	0.062856	-0.007982	0.025274	0.032468	0.055994	0.033298	-0.023798	-0.004784	0.032282	0.018896	0.020984	0.029726	0.028316	0.012214	-0.012042	0.015972	0.021064	0.002336	-0.025072	0.00336	0.02973	0.018752	0.042156	-0.01773	0.013372	0.018956	-0.004286	-0.020258	-0.00094	
12	-0.582369	0.87897	0.586866	-0.193509	0.709206	-0.449952	0.850863	-0.013992	-1.47526	-0.636222	0.13191	0.797973	-0.702795	-0.02508	-0.27081	0.030135	-0.618006	0.261093	0.009798	-0.025335	0.385239	-0.044061	0.292824	0.110508	0.498939	0.218613	-0.321981	-0.142044	0.03948	-0.169035	0.397833	-0.009831	-0.122325	-0.098967	-0.332094	0.285042	-0.373122	-0.090912	-0.274269	0.175209	0.054279	-0.004581	0.104115	0.013077	-0.045624	-0.021123	-0.01029	-0.032313	-0.115086	0.034671	-0.156657	0.114756	0.018738	-0.123357	0.042534	-0.06297	-0.001713	-0.01032	0.005379	-0.015759	-0.060927	-0.067173	-0.012429	0.006459	0.110583	-0.027699	-0.007293	0.014883	0.029859	0.047064	-0.032838	0.094284	-0.011973	0.037911	0.048702	0.083991	0.049947	-0.035697	-0.007176	0.048423	0.028344	0.031476	0.044589	0.042474	0.018321	-0.018063	0.023958	0.031596	0.003504	-0.037608	0.00504	0.044595	0.028128	0.063234	-0.026595	0.020058	0.028434	-0.006429	-0.030387	-0.00141	
13	-0.776492	1.17196	0.782488	-0.258012	0.945608	-0.599936	1.13448	-0.018656	-1.96701	-0.848296	0.17588	1.06396	-0.93706	-0.03344	-0.36108	0.04018	-0.824008	0.348124	0.013064	-0.03378	0.513652	-0.058748	0.390432	0.147344	0.665252	0.291484	-0.429308	-0.189392	0.05264	-0.22538	0.530444	-0.013108	-0.1631	-0.131956	-0.442792	0.380056	-0.497496	-0.121216	-0.365692	0.233612	0.072372	-0.006108	0.13882	0.017436	-0.060832	-0.028164	-0.01372	-0.043084	-0.153448	0.046228	-0.208876	0.153008	0.024984	-0.164476	0.056712	-0.08396	-0.002284	-0.01376	0.007172	-0.021012	-0.081236	-0.089564	-0.016572	0.008612	0.147444	-0.036932	-0.009724	0.019844	0.039812	0.062752	-0.043784	0.125712	-0.015964	0.050548	0.064936	0.111988	0.066596	-0.047596	-0.009568	0.064564	0.037792	0.041968	0.059452	0.056632	0.024428	-0.024084	0.031944	0.042128	0.004672	-0.050144	0.00672	0.05946	0.037504	0.084312	-0.03546	0.026744	0.037912	-0.008572	-0.040516	-0.00188	
14	-0.970615	1.46495	0.97811	-0.322515	1.18201	-0.74992	1.41811	-0.02332	-2.45877	-1.06037	0.21985	1.32995	-1.17132	-0.0418	-0.45135	0.050225	-1.03001	0.435155	0.01633	-0.042225	0.642065	-0.073435	0.48804	0.18418	0.831565	0.364355	-0.536635	-0.23674	0.0658	-0.281725	0.663055	-0.016385	-0.203875	-0.164945	-0.55349	0.47507	-0.62187	-0.15152	-0.457115	0.292015	0.090465	-0.007635	0.173525	0.021795	-0.07604	-0.035205	-0.01715	-0.053855	-0.19181	0.057785	-0.261095	0.19126	0.03123	-0.205595	0.07089	-0.10495	-0.002855	-0.0172	0.008965	-0.026265	-0.101545	-0.111955	-0.020715	0.010765	0.184305	-0.046165	-0.012155	0.024805	0.049765	0.07844	-0.05473	0.15714	-0.019955	0.063185	0.08117	0.139985	0.083245	-0.059495	-0.01196	0.080705	0.04724	0.05246	0.074315	0.07079	0.030535	-0.030105	0.03993	0.05266	0.00584	-0.06268	0.0084	0.074325	0.04688	0.10539	-0.044325	0.03343	0.04739	-0.010715	-0.050645	-0.00235	
14	-0.970615	1.46495	0.97811	-0.322515	1.18201	-0.74992	1.41811	-0.02332	-2.45877	-1.06037	0.21985	1.32995	-1.17132	-0.0418	-0.45135	0.050225	-1.03001	0.435155	0.01633	-0.042225	0.642065	-0.073435	0.48804	0.18418	0.831565	0.364355	-0.536635	-0.23674	0.0658	-0.281725	0.663055	-0.016385	-0.203875	-0.164945	-0.55349	0.47507	-0.62187	-0.15152	-0.457115	0.292015	0.090465	-0.007635	0.173525	0.021795	-0.07604	-0.035205	-0.01715	-0.053855	-0.19181	0.057785	-0.261095	0.19126	0.03123	-0.205595	0.07089	-0.10495	-0.002855	-0.0172	0.008965	-0.026265	-0.101545	-0.111955	-0.020715	0.010765	0.184305	-0.046165	-0.012155	0.024805	0.049765	0.07844	-0.05473	0.15714	-0.019955	0.063185	0.08117	0.139985	0.083245	-0.059495	-0.01196	0.080705	0.04724	0.05246	0.074315	0.07079	0.030535	-0.030105	0.03993	0.05266	0.00584	-0.06268	0.0084	0.074325	0.04688	0.10539	-0.044325	0.03343	0.04739	-0.010715	-0.050645	-0.00235	
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
15	-6.26425	-1.31014	0.580456	1.45996	-1.08858	0.341528	-0.525045	-0.35161	-0.00955604	0.189051	0.292772	-0.732956	-0.214942	0.409334	0.156647	0.16266	-0.11062	0.293978	0.510286	0.156316	-0.641694	0.476762	0.076718	0.181504	-0.350381	0.07681	-0.026694	0.170178	-0.1518	-0.084894	-0.148483	0.023161	-0.015312	0.08148	0.337729	-0.110659	0.221099	0.264537	0.054947	-0.077552	0.00290601	-0.042268	-0.224745	0.077985	-0.184915	-0.046367	0.045445	0.15582	0.124889	0.039458	-0.000780005	-0.078921	-0.088147	-0.036235	0.201049	0.084138	-0.118841	-0.023751	-0.133482	0.073239	0.215146	-0.076742	-0.04799	-0.348656	-0.008958	0.09625	-0.16267	-0.083759	0.02114	0.213034	-0.075436	0.008902	-0.093207	-0.099054	-0.256978	-0.184242	0.154562	-0.024145	0.126666	-0.161934	0.032081	0.064561	-0.068076	-0.072847	0.23555	0.030959	0.048905	0.066468	0.084253	-0.167315	-0.152881	0.140559	-0.125281	0.039561	0.076337	-0.034513	-0.035291	-0.052572	-0.183573	0.132258	
3175	-11.7762	-2.30179	1.07014	2.58983	-1.93691	0.880264	-0.764186	-0.559334	0.0541929	0.445301	0.545368	-1.5447	-0.35226	0.803392	0.278744	0.373612	-0.236883	0.594608	1.03635	0.359303	-1.23948	0.944058	0.172272	0.438406	-0.690238	0.277491	-0.037442	0.288185	-0.26566	-0.219841	-0.239853	0.043607	-0.00292599	0.119146	0.615338	-0.208071	0.52238	0.597416	0.129666	-0.122057	0.047736	-0.040739	-0.488042	0.192929	-0.395922	-0.142221	0.014143	0.303597	0.235958	0.117248	0.013295	-0.256901	-0.175689	-0.09423	0.518366	0.251589	-0.199443	-0.070938	-0.297528	0.124154	0.408903	-0.168557	-0.100909	-0.80714	-0.009905	0.156562	-0.351661	-0.13471	0.129227	0.408944	-0.180304	-0.034697	-0.24394	-0.211704	-0.544824	-0.37378	0.37315	0.047662	0.218299	-0.323422	0.117808	0.123589	-0.210515	-0.10235	0.455401	0.134746	0.058857	0.118481	0.204335	-0.261762	-0.380769	0.338899	-0.296309	0.042146	0.161131	-0.050356	0.044953	-0.113211	-0.50954	0.136242	
16	-18.051	-3.58739	1.59147	4.06301	-3.01312	1.21169	-1.2691	-0.86211	0.0544059	0.668087	0.867635	-2.2552	-0.545147	1.22767	0.416569	0.553927	-0.348089	0.884257	1.56097	0.556541	-1.84412	1.39464	0.243154	0.68123	-1.05946	0.448243	-0.032552	0.397805	-0.38912	-0.361348	-0.370748	0.050931	0.013766	0.151693	0.920975	-0.316951	0.837794	0.938929	0.201235	-0.150861	0.078062	-0.039385	-0.758547	0.300866	-0.615503	-0.23059	-0.018	0.442372	0.356041	0.204643	0.031783	-0.425853	-0.258098	-0.161934	0.826138	0.428353	-0.28422	-0.122827	-0.45503	0.176522	0.604893	-0.252468	-0.158819	-1.27061	-0.022559	0.214409	-0.534482	-0.185211	0.239873	0.604675	-0.281105	-0.083716	-0.404284	-0.325006	-0.842925	-0.562908	0.586947	0.117445	0.313599	-0.477001	0.202313	0.191695	-0.362866	-0.128086	0.672513	0.240464	0.065818	0.167588	0.325629	-0.355759	-0.610198	0.534063	-0.4617	0.040691	0.248312	-0.060836	0.125072	-0.169465	-0.840968	0.134808	
17	-24.3275	-4.8735	2.10728	5.53094	-4.09637	1.54155	-1.77114	-1.16582	0.0604048	0.897235	1.18165	-2.95865	-0.738921	1.63899	0.563328	0.737769	-0.49547	1.17324	2.05159	0.778552	-2.43072	1.8476	0.307811	0.954912	-1.44453	0.615973	-0.030124	0.538871	-0.518854	-0.515853	-0.521833	0.033032	0.021731	0.184919	1.24829	-0.403708	1.18927	1.26584	0.302456	-0.19009	0.125355	-0.00359902	-1.01168	0.413149	-0.849794	-0.327393	-0.042353	0.572794	0.466616	0.302422	0.064654	-0.606469	-0.316455	-0.256952	1.15999	0.594672	-0.33464	-0.200084	-0.639863	0.224792	0.784445	-0.338459	-0.197775	-1.73795	-0.05515	0.262345	-0.733343	-0.239212	0.347893	0.7889	-0.387773	-0.099186	-0.572986	-0.437301	-1.11864	-0.761852	0.818727	0.187363	0.409527	-0.622809	0.259902	0.237056	-0.517899	-0.17596	0.879086	0.343224	0.078104	0.235756	0.406412	-0.473729	-0.845027	0.763857	-0.635861	0.041644	0.391963	-0.089839	0.214713	-0.233396	-1.18487	0.131603	
18	-31.2887	-6.57836	2.68359	7.28254	-5.36413	1.87401	-2.5943	-1.61248	-0.123218	0.92246	1.50426	-3.14294	-0.814934	2.42707	0.733043	0.574428	-0.509663	1.26081	2.24275	1.16115	-3.01245	2.07688	0.233065	1.16176	-1.86792	0.7335	0.052501	0.580575	-0.702645	-0.710921	-0.697869	-0.100454	0.07663	0.322664	1.52187	-0.57861	1.62541	1.56565	0.393001	-0.234116	0.144388	-0.025458	-1.40134	0.52841	-1.16846	-0.400045	-0.072236	0.719802	0.557141	0.412465	0.189037	-0.770037	-0.308586	-0.332401	1.4791	0.756669	-0.354153	-0.307919	-0.852647	0.292782	0.860884	-0.447559	-0.238334	-2.14896	-0.081164	0.312829	-0.860989	-0.305248	0.420989	0.948151	-0.517701	-0.132135	-0.725306	-0.562236	-1.44267	-0.973684	1.0277	0.269447	0.540556	-0.743834	0.295165	0.287665	-0.685904	-0.263072	1.07193	0.453823	0.04521	0.314385	0.501669	-0.586704	-1.07561	0.987569	-0.78672	0.029778	0.530854	-0.106942	0.303241	-0.276226	-1.55641	0.115656	
19	-38.3282	-8.15842	3.23104	9.0938	-6.67526	1.99656	-3.36211	-2.01125	-0.180755	1.11814	1.88794	-3.74514	-1.06428	2.86861	0.89553	0.727633	-0.641987	1.53881	2.73192	1.37741	-3.60591	2.51313	0.27305	1.42137	-2.28235	0.871301	0.070567	0.713254	-0.841979	-0.871986	-0.888479	-0.131475	0.088901	0.350771	1.87721	-0.676835	1.99102	1.90119	0.491072	-0.257644	0.177177	0.0101529	-1.66169	0.633686	-1.41133	-0.489363	-0.09743	0.841222	0.67673	0.519849	0.226321	-0.941625	-0.36181	-0.437128	1.80341	0.932301	-0.408748	-0.389878	-1.03094	0.342505	1.04267	-0.525646	-0.282281	-2.62128	-0.125462	0.3583	-1.05368	-0.358799	0.531568	1.1322	-0.620302	-0.153025	-0.903619	-0.675183	-1.72865	-1.17222	1.25469	0.337341	0.640151	-0.881733	0.351532	0.342104	-0.85085	-0.307179	1.27576	0.558514	0.0545051	0.379647	0.583664	-0.704224	-1.31198	1.21419	-0.955245	0.026691	0.676892	-0.130582	0.392757	-0.335772	-1.90578	0.107033	
20	-45.3521	-9.76686	3.8836	10.9005	-7.96091	2.12905	-4.17672	-2.43818	-0.241756	1.38606	2.1843	-4.34496	-1.3063	3.35539	1.03679	0.875811	-0.79864	1.74042	3.11372	1.525	-4.10857	2.92725	0.357373	1.68239	-2.71233	0.969383	0.045107	0.831762	-0.905572	-1.0546	-1.0583	-0.071826	0.108897	0.294763	2.24719	-0.718988	2.35075	2.2083	0.592227	-0.266001	0.176398	0.0262569	-1.82576	0.776501	-1.55448	-0.577701	-0.079585	0.868796	0.803668	0.732237	0.303502	-1.09033	-0.442209	-0.58467	2.07136	1.1266	-0.473574	-0.398771	-1.15863	0.413308	1.18339	-0.618045	-0.298376	-3.09468	-0.159893	0.354543	-1.22396	-0.398087	0.63088	1.22013	-0.738835	-0.20171	-1.06363	-0.7678	-1.96389	-1.31445	1.41317	0.529895	0.662632	-1.00479	0.413483	0.369427	-0.978331	-0.266855	1.45381	0.658357	0.0514981	0.418845	0.671564	-0.750829	-1.55304	1.39781	-1.05434	-0.068624	0.731533	-0.113346	0.569275	-0.409218	-2.23793	0.0349938	
21	-52.5317	-10.8414	4.44941	12.5843	-9.33701	2.43732	-5.35317	-3.01329	-0.452542	1.8386	2.66211	-5.13876	-1.65572	4.08985	1.39768	1.00413	-1.02467	2.03953	3.54129	1.74754	-4.74019	3.42107	0.369474	2.01065	-3.17991	1.2108	-0.02757	0.968103	-0.916344	-1.13291	-1.24877	-0.161246	0.119881	0.364092	2.55807	-0.824181	2.75557	2.56714	0.78728	-0.351747	0.237178	0.0665849	-2.12384	0.929328	-1.80564	-0.669688	-0.131368	1.0118	0.94104	0.771463	0.355528	-1.26465	-0.535678	-0.608228	2.47114	1.25006	-0.515162	-0.462133	-1.38637	0.515696	1.32334	-0.693038	-0.354975	-3.54523	-0.177912	0.440425	-1.44655	-0.424746	0.77699	1.4012	-0.844056	-0.214772	-1.21097	-0.894198	-2.25722	-1.50473	1.65269	0.596392	0.762305	-1.14866	0.466949	0.388524	-1.14538	-0.348647	1.6562	0.744591	0.0669901	0.496369	0.740806	-0.866843	-1.78188	1.62411	-1.22645	-0.083321	0.852944	-0.146467	0.659533	-0.458482	-2.58797	0.0269908	
