inicial	-5.30176	-0.014631	0.90591	-4.94002	2.09266	1.71322	3.81126	1.44477	2.10185	1.21832	-1.58458	-2.29202	0.065211	0.236669	-0.634683	-0.010233	1.61108	-0.533391	-1.59965	0.326843	-0.432692	0.137937	-0.767909	-0.378544	-0.916442	0.050639	-0.555065	-0.124949	-0.284473	-0.101571	-0.11065	-0.570497	0.722972	0.974322	0.028365	-0.216996	-0.123501	0.438534	0.705252	-0.461997	-0.401069	-0.047388	-0.298324	0.14329	0.201413	-0.395917	-0.156377	0.476388	-0.619457	0.06584	0.415037	0.107435	0.084495	-0.063918	-0.12267	-0.276325	-0.067621	0.099961	0.060864	-0.243563	0.025174	0.365879	-0.113852	-0.384103	-0.137644	-0.107084	-0.163013	-0.111103	-0.154012	0.660881	0.077538	0.123578	-0.646299	-0.224002	0.121636	-0.281505	-0.570783	0.207721	0.236219	0.102054	0.015335	0.029444	-0.402421	0.076593	0.097657	-0.371687	-0.587071	0.38485	-0.185085	0.0676159	-0.518194	0.175977	-0.415421	-0.061314	-0.075841	-0.025912	-0.183234	-0.473513	0.119364	0.262024	
la	-6.97059	0.064844	0.664437	-6.63762	2.96389	1.81833	4.64917	1.91254	2.95798	1.77382	-2.37909	-2.69133	0.320461	0.110838	-0.754692	-0.033237	1.88505	-0.508406	-2.42762	0.672855	-0.479771	0.238708	-0.991072	-0.586689	-1.05359	0.095849	-0.711408	-0.256717	-0.202964	-0.319942	-0.013491	-0.764702	0.638985	1.3393	-0.054023	-0.246917	-0.289098	0.727039	0.893059	-0.576203	-0.269035	-0.06143	-0.264329	0.082962	0.19931	-0.512866	-0.199889	0.613874	-0.754405	0.035626	0.442499	0.154896	0.104138	0.005615	-0.196886	-0.345732	-0.047507	0.101256	0.020698	-0.287953	0.164755	0.418214	-0.077714	-0.440944	-0.216037	-0.126832	-0.1595	-0.238219	-0.143747	0.794777	0.066139	0.139757	-0.808421	-0.335968	0.273522	-0.388945	-0.808276	0.250659	0.299677	0.083204	0.050051	0.090649	-0.50391	0.142477	0.114442	-0.524606	-0.714775	0.46124	-0.175174	0.060756	-0.653048	0.22301	-0.573798	-0.102628	-0.146953	0.01812	-0.26447	-0.605141	0.154621	0.386533	
letra	-8.64417	0.156885	0.400836	-8.33529	3.81651	1.90455	5.52972	2.3448	3.79763	2.37652	-3.15772	-3.13201	0.619026	0.0132679	-0.860358	-0.026369	2.13422	-0.433246	-3.26201	1.03859	-0.508605	0.32511	-1.21081	-0.710967	-1.17416	0.10966	-0.764534	-0.42774	-0.206244	-0.506918	0.137028	-0.950035	0.603245	1.72214	-0.137311	-0.178759	-0.431299	1.12552	1.10918	-0.643461	-0.114824	-0.036731	-0.299523	0.032143	0.210897	-0.66739	-0.254136	0.720504	-0.892597	-0.010067	0.522009	0.223658	0.090474	-0.122695	-0.304195	-0.390492	-0.06331	0.076828	-0.083515	-0.388369	0.346082	0.385743	-0.007883	-0.486352	-0.279982	-0.12407	-0.130511	-0.27915	-0.14009	0.877478	0.10207	0.189913	-0.915429	-0.473602	0.392863	-0.422553	-1.05734	0.24957	0.379697	0.091212	0.089556	0.212286	-0.705842	0.15298	0.152114	-0.636753	-0.902344	0.462648	-0.146138	0.0995189	-0.752873	0.193587	-0.683545	-0.09294	-0.163311	0.088804	-0.429165	-0.75064	0.120783	0.550792	
aparentemente	-10.3193	0.248347	0.132745	-10.0359	4.67584	1.99293	6.40476	2.78686	4.61852	2.96344	-3.92758	-3.58528	0.925479	-0.0909681	-0.97514	-0.036815	2.40576	-0.390666	-4.08481	1.39548	-0.565959	0.430892	-1.43729	-0.854635	-1.30533	0.113349	-0.815226	-0.58893	-0.15879	-0.72403	0.279537	-1.11955	0.544806	2.11167	-0.216743	-0.12186	-0.593771	1.49657	1.32853	-0.705146	0.058968	-0.040523	-0.341523	-0.018618	0.211437	-0.790149	-0.344207	0.849427	-1.02305	-0.054257	0.61376	0.296928	0.083048	-0.253702	-0.408181	-0.463403	-0.057474	0.075565	-0.199899	-0.498899	0.533008	0.392963	0.055661	-0.505928	-0.324976	-0.157123	-0.129461	-0.329064	-0.144989	0.984385	0.126638	0.237313	-1.0039	-0.581257	0.524851	-0.475142	-1.29981	0.269648	0.480492	0.113533	0.141556	0.315334	-0.889013	0.181733	0.183716	-0.745279	-1.10131	0.489432	-0.158104	0.184373	-0.859474	0.176936	-0.826504	-0.080594	-0.169481	0.159087	-0.580491	-0.916514	0.0849971	0.674373	
fue	-11.9945	0.339809	-0.135346	-11.7366	5.53517	2.08131	7.2798	3.22891	5.4394	3.55036	-4.69744	-4.03855	1.23193	-0.195204	-1.08992	-0.047261	2.6773	-0.348086	-4.90761	1.75237	-0.623313	0.536674	-1.66377	-0.998303	-1.4365	0.117038	-0.865918	-0.75012	-0.111336	-0.941142	0.422046	-1.28906	0.486367	2.5012	-0.296175	-0.064961	-0.756243	1.86762	1.54788	-0.766831	0.23276	-0.044315	-0.383523	-0.069379	0.211977	-0.912908	-0.434278	0.97835	-1.1535	-0.098447	0.705511	0.370198	0.075622	-0.384709	-0.512167	-0.536314	-0.051638	0.074302	-0.316283	-0.609429	0.719934	0.400183	0.119205	-0.525504	-0.36997	-0.190176	-0.128411	-0.378978	-0.149888	1.09129	0.151206	0.284713	-1.09237	-0.688912	0.656839	-0.527731	-1.54227	0.289726	0.581287	0.135854	0.193556	0.418382	-1.07218	0.210486	0.215318	-0.853805	-1.30027	0.516216	-0.17007	0.269227	-0.966075	0.160285	-0.969463	-0.0682479	-0.175651	0.22937	-0.731817	-1.08239	0.0492111	0.797954	
las	-13.8638	0.724261	-0.207815	-13.5018	6.6309	2.0197	8.43845	3.6663	5.76853	3.9252	-5.42333	-4.22583	1.30412	-0.3078	-1.29497	-0.047662	2.74283	-0.218475	-5.72714	2.10081	-0.552254	0.627769	-1.79265	-1.10513	-1.40135	0.193598	-1.02394	-0.958658	-0.050722	-1.2146	0.697166	-1.46185	0.387153	2.85774	-0.486305	0.086952	-1.04309	2.20837	1.6758	-0.770113	0.424645	-0.049634	-0.390818	-0.115781	0.197309	-1.04271	-0.527779	1.0965	-1.32232	-0.13108	0.745043	0.48172	0.074442	-0.556835	-0.601975	-0.630215	-0.046373	0.0695991	-0.430874	-0.725212	0.886551	0.385012	0.178606	-0.542927	-0.378103	-0.232462	-0.129792	-0.423931	-0.144834	1.21389	0.164828	0.363541	-1.18484	-0.78393	0.805061	-0.552323	-1.76809	0.297905	0.67969	0.174316	0.255004	0.531922	-1.24049	0.253397	0.253027	-0.968352	-1.49124	0.553532	-0.180868	0.341545	-1.071	0.158499	-1.10305	-0.0348239	-0.190686	0.306339	-0.873665	-1.25041	0.00329606	0.921065	
realizar	-15.7678	1.27657	-0.228169	-15.2753	7.60273	1.87443	9.71101	4.05644	6.08077	4.39164	-6.09939	-4.51356	1.32151	-0.509287	-1.66915	-0.020536	3.16633	-0.148563	-6.76847	2.41181	-0.372842	0.619972	-1.86235	-1.32437	-1.62393	0.255315	-1.44374	-1.35479	0.014202	-1.6633	1.03742	-1.68752	0.422879	3.3598	-0.565995	0.152201	-1.31008	2.68684	1.81124	-0.912631	0.545296	-0.160184	-0.431243	-0.189654	0.101007	-1.21249	-0.594987	1.22535	-1.58196	-0.081953	0.672084	0.59711	0.083842	-0.770803	-0.723546	-0.716576	0.014505	0.112836	-0.4559	-0.984057	1.04029	0.5262	0.130664	-0.585548	-0.385553	-0.273617	-0.193857	-0.463271	-0.186631	1.42178	0.363697	0.524831	-1.28048	-0.844091	1.0136	-0.632959	-1.98387	0.362637	0.729402	0.131174	0.301062	0.602329	-1.3457	0.395635	0.199199	-0.975833	-1.69764	0.628563	-0.234527	0.461726	-1.07569	0.122839	-1.11132	-0.00348493	-0.175783	0.269382	-0.967194	-1.43656	-0.0553929	1.05564	
la	-17.9438	2.44032	0.039628	-17.0913	8.88679	1.42524	11.2624	4.19536	5.98967	4.52067	-6.83522	-4.34216	1.43865	-0.900675	-1.95884	0.029063	3.60691	-0.052455	-7.50206	2.89819	-0.26722	0.579628	-1.80307	-1.59231	-1.71116	0.615664	-1.94317	-1.7772	-0.014656	-2.2261	1.46416	-1.7881	0.457579	3.76065	-0.820182	0.44492	-1.6924	3.08109	2.04161	-1.03733	0.597958	-0.227823	-0.420559	-0.284853	0.155666	-1.43915	-0.715383	1.43274	-1.95413	-0.0820811	0.688041	0.751758	0.24871	-1.02249	-0.838652	-0.72367	0.071249	0.168645	-0.469232	-1.2114	1.14001	0.592738	0.077762	-0.647613	-0.346274	-0.216583	-0.201512	-0.486545	-0.243723	1.70721	0.468562	0.788989	-1.39644	-0.944233	1.19798	-0.749904	-2.26392	0.462301	0.879338	0.155885	0.275915	0.654833	-1.59189	0.577912	0.279855	-0.983157	-1.94815	0.58399	-0.31275	0.49159	-1.22623	0.0895141	-1.18118	0.0403821	-0.212424	0.305997	-1.07192	-1.6686	-0.136757	1.22535	
cual	-20.1124	3.61367	0.316836	-18.9184	10.1891	0.966452	12.8027	4.30239	5.86688	4.61995	-7.55059	-4.18827	1.55412	-1.29999	-2.27804	0.078254	4.03223	0.071279	-8.20123	3.3669	-0.206013	0.570529	-1.7584	-1.95706	-1.82635	0.986054	-2.40164	-2.16561	-0.093746	-2.76506	1.80125	-1.8733	0.50712	4.11582	-1.00511	0.818029	-1.94149	3.46481	2.15427	-1.21868	0.669494	-0.296827	-0.448829	-0.350505	0.17218	-1.61352	-0.881525	1.51561	-2.39305	0.0103139	0.62933	0.940899	0.362051	-1.27412	-0.966929	-0.742654	0.144541	0.23505	-0.528972	-1.42617	1.22999	0.678176	0.0552689	-0.719087	-0.339139	-0.101818	-0.268354	-0.419271	-0.305901	1.92796	0.67644	1.00649	-1.55223	-1.01586	1.23365	-0.718057	-2.40629	0.495533	0.997242	0.205498	0.29528	0.67926	-1.76222	0.700955	0.457325	-0.868802	-2.18441	0.58027	-0.427674	0.54317	-1.24808	0.00290809	-1.21973	0.13819	-0.190682	0.259861	-1.14056	-1.84667	-0.239193	1.34238	
es	-22.2876	4.77724	0.577763	-20.7387	11.5046	0.508411	14.3389	4.45329	5.76184	4.74233	-8.26811	-4.04791	1.64506	-1.69063	-2.5812	0.066381	4.45727	0.191462	-8.91645	3.87927	-0.149615	0.548067	-1.72277	-2.24449	-1.89609	1.37172	-2.86477	-2.57753	-0.134725	-3.3222	2.2238	-1.92109	0.560075	4.47262	-1.19998	1.1294	-2.24505	3.836	2.38593	-1.34845	0.707067	-0.342181	-0.451992	-0.401956	0.200868	-1.84871	-0.995871	1.66417	-2.803	0.0769879	0.576581	1.11066	0.526984	-1.54038	-1.09056	-0.767722	0.229658	0.333697	-0.538456	-1.65673	1.29125	0.751508	0.0115549	-0.744867	-0.320353	-0.047443	-0.348017	-0.437865	-0.360302	2.14007	0.813869	1.24825	-1.67335	-1.0866	1.35801	-0.73169	-2.64217	0.534289	1.11155	0.252036	0.328929	0.718853	-1.97768	0.862419	0.591622	-0.822537	-2.47687	0.576352	-0.534795	0.535768	-1.34242	-0.0327279	-1.30521	0.232317	-0.20459	0.311659	-1.21386	-2.02782	-0.31831	1.53735	
cabo	-24.2352	6.01566	0.886391	-21.9063	12.5291	0.532882	15.9161	4.4491	5.48967	4.69575	-8.99119	-3.91513	1.72495	-2.20813	-2.93492	0.050229	4.83028	0.339645	-9.58435	4.45656	-0.123916	0.603905	-1.58479	-2.47305	-1.87344	1.79392	-3.40912	-3.05049	-0.149364	-3.9023	2.63422	-1.92188	0.606882	4.83543	-1.39208	1.44475	-2.57126	4.22755	2.65409	-1.50169	0.73074	-0.331344	-0.477655	-0.489389	0.219297	-2.10462	-1.12402	1.80768	-3.22502	0.152023	0.486208	1.27774	0.685251	-1.84347	-1.2195	-0.778741	0.306103	0.463375	-0.54595	-1.86255	1.33204	0.817415	-0.0527151	-0.780317	-0.26766	-0.013645	-0.452043	-0.454242	-0.383136	2.34765	0.943911	1.48676	-1.80101	-1.15035	1.48022	-0.718608	-2.87295	0.576651	1.23602	0.302689	0.355471	0.741704	-2.19221	1.02557	0.72096	-0.784732	-2.77354	0.577218	-0.650245	0.515215	-1.43541	-0.0565949	-1.36683	0.316922	-0.21446	0.357597	-1.2765	-2.19441	-0.401127	1.71477	
cada	-25.6996	7.27598	0.987699	-22.8868	13.4439	0.0202302	17.0336	4.36115	5.09744	4.59796	-9.56434	-3.50469	1.66458	-2.78573	-3.25768	-0.00112499	5.21297	0.512139	-10.2736	4.94965	0.0368637	0.57989	-1.42719	-2.77003	-1.84851	2.22163	-4.03665	-3.51252	-0.112431	-4.46965	3.01563	-1.96245	0.581396	5.19276	-1.59383	1.69477	-2.91656	4.54787	2.87216	-1.68384	0.74266	-0.345399	-0.364369	-0.59168	0.225729	-2.32708	-1.20747	1.94481	-3.65614	0.241114	0.332495	1.42487	0.868773	-1.94178	-1.33552	-0.777257	0.418412	0.585167	-0.467872	-1.99446	1.32514	0.922191	-0.169226	-0.853536	-0.246869	0.0472251	-0.548433	-0.546108	-0.382734	2.56155	1.07021	1.68694	-2.01855	-1.21497	1.64657	-0.769346	-3.11336	0.644847	1.3299	0.3277	0.335969	0.701108	-2.30556	1.24719	0.822221	-0.809995	-2.99317	0.637116	-0.739007	0.386919	-1.54456	-0.0204599	-1.45825	0.358111	-0.270699	0.374421	-1.25915	-2.32856	-0.405759	1.90389	
fila	-27.1675	8.55124	1.07167	-23.8591	14.3396	-0.503827	18.1908	4.23684	4.69672	4.54081	-10.1263	-3.12776	1.65267	-3.32679	-3.56241	-0.00745	5.59026	0.729533	-10.9599	5.43392	0.212883	0.531348	-1.25429	-3.00312	-1.79992	2.61226	-4.5896	-4.03262	-0.139976	-5.02773	3.45824	-2.00564	0.585022	5.57618	-1.80972	2.03889	-3.26059	4.97176	3.11266	-1.81199	0.782583	-0.346272	-0.313424	-0.697738	0.244224	-2.59096	-1.30761	2.06628	-4.0693	0.295912	0.241762	1.58645	1.05787	-2.23387	-1.47586	-0.737408	0.507064	0.6797	-0.459706	-2.18875	1.37582	0.940466	-0.25597	-0.91336	-0.206187	0.151386	-0.592282	-0.571953	-0.37589	2.73256	1.23854	1.94359	-2.1668	-1.3196	1.79796	-0.777404	-3.37285	0.694127	1.46815	0.370296	0.296022	0.74714	-2.54596	1.43322	0.956348	-0.789891	-3.26625	0.601677	-0.789641	0.299872	-1.64198	-0.0727709	-1.50383	0.408471	-0.282759	0.433984	-1.31631	-2.4666	-0.478227	2.13247	
es	-28.1597	9.8595	0.921233	-24.6494	15.1126	-1.582	18.9259	4.00381	4.14189	4.45978	-10.5116	-2.5264	1.54992	-3.91128	-3.82921	-0.046945	5.97948	0.985511	-11.6615	5.84428	0.507829	0.405452	-1.0582	-3.22955	-1.73142	2.97586	-5.11873	-4.57016	-0.145694	-5.56823	3.91727	-2.06378	0.546842	5.9673	-2.03331	2.41111	-3.6211	5.42021	3.34365	-1.90871	0.867158	-0.35715	-0.202728	-0.808105	0.258495	-2.85141	-1.40613	2.17927	-4.4838	0.352179	0.153755	1.76103	1.24159	-2.51887	-1.63336	-0.694898	0.61443	0.773753	-0.450993	-2.37547	1.43717	0.95879	-0.358507	-0.955236	-0.17305	0.274791	-0.627484	-0.60016	-0.370448	2.8957	1.41851	2.19561	-2.32599	-1.414	1.96363	-0.765693	-3.63959	0.747271	1.6066	0.421098	0.246601	0.787844	-2.779	1.62881	1.09397	-0.771726	-3.53383	0.562333	-0.839741	0.204738	-1.73479	-0.122611	-1.55768	0.459356	-0.302862	0.495823	-1.37317	-2.60063	-0.554806	2.358	
seleccionar	-29.1137	11.0073	0.722477	-25.4038	16.02	-2.57708	19.5466	3.81645	3.58952	4.32641	-10.9512	-1.80345	1.53681	-4.36926	-3.91531	-0.078889	5.9969	1.25301	-12.1196	6.28533	0.736545	0.384571	-0.889754	-3.35548	-1.49147	3.32781	-5.41279	-4.93388	-0.126137	-6.0036	4.34929	-2.02501	0.408751	6.17582	-2.32105	2.80146	-3.98106	5.72109	3.50105	-1.88876	1.01268	-0.300767	-0.0770738	-0.903015	0.310225	-3.04566	-1.48279	2.26267	-4.76707	0.343586	0.111505	1.90341	1.37585	-2.77911	-1.75827	-0.662986	0.683826	0.819982	-0.512845	-2.47597	1.51747	0.868822	-0.363786	-0.939323	-0.122933	0.337555	-0.618383	-0.628884	-0.356804	2.96633	1.46138	2.36069	-2.40646	-1.49265	2.09637	-0.695731	-3.86005	0.75791	1.71105	0.492905	0.244601	0.869036	-2.98596	1.73154	1.22421	-0.824644	-3.74139	0.489587	-0.850121	0.121688	-1.82648	-0.144929	-1.67144	0.532441	-0.31401	0.632934	-1.44826	-2.70918	-0.627108	2.54301	
correspondiente	-30.0643	12.1652	0.529858	-26.1348	16.941	-3.56772	20.1645	3.61974	3.02763	4.22485	-11.3892	-1.04666	1.54909	-4.79017	-3.99849	-0.084078	6.00965	1.4804	-12.5544	6.71961	0.99416	0.378553	-0.682874	-3.5091	-1.35604	3.65686	-5.73663	-5.29706	-0.0555319	-6.50149	4.81541	-1.92743	0.305936	6.3506	-2.54983	3.11104	-4.304	6.00945	3.58038	-1.867	1.14649	-0.272002	0.00734119	-0.973109	0.314227	-3.18422	-1.516	2.31216	-5.01682	0.363919	0.0110621	2.04272	1.45976	-3.05161	-1.88001	-0.65937	0.76204	0.888904	-0.515032	-2.6577	1.59031	0.843481	-0.387062	-0.886468	-0.058827	0.361645	-0.639435	-0.631663	-0.389654	3.01574	1.55955	2.53868	-2.40873	-1.53298	2.26366	-0.659668	-3.99991	0.75147	1.75219	0.518947	0.271282	0.91284	-3.04707	1.88312	1.22083	-0.807582	-3.90209	0.460483	-0.872138	0.0937598	-1.82796	-0.179185	-1.68061	0.624262	-0.319153	0.709326	-1.51614	-2.83116	-0.693997	2.712	
the	-2.87969	-0.082995	-0.028231	0.505516	-0.401994	-1.31852	-0.487206	0.363351	-0.431491	-0.495626	0.246386	0.461204	-0.221905	0.118348	-0.141556	-0.007412	-0.064187	-0.057124	-0.11802	-0.198052	-0.061413	-0.55554	-0.17247	0.018561	-0.081857	-0.174109	0.092065	-0.082406	-0.125138	0.155244	-0.025202	-0.243952	0.047177	-0.024883	-0.314159	0.306982	-0.04437	0.009965	-0.17235	0.380034	-0.088911	-0.126566	0.208776	0.203428	0.065643	0.335646	0.074153	0.101293	-0.145225	0.103157	0.249108	-0.163622	0.023671	0.044014	-0.10471	0.044929	0.011501	0.120715	-0.18744	-0.135761	0.08646	-0.037779	-0.109282	-0.059896	-0.200395	-0.144225	-0.090301	-0.077116	-0.089395	0.012904	-0.3945	0.056539	-0.037322	-0.085849	0.145919	0.090349	0.071435	0.066884	0.042912	0.012313	-0.090685	-0.125393	-0.154888	-0.042766	0.038424	0.137045	0.172519	-0.090695	-0.099573	-0.034095	-0.023251	-0.064737	-0.03999	0.119578	0.021003	0.052433	0.057414	0.11146	0.045282	-0.068016	
return	-5.77785	-0.217217	-0.461865	0.809468	-1.07858	-2.58205	-0.909092	0.71201	-1.03543	-1.08396	0.163565	0.929831	-0.813316	0.357479	-0.297249	0.088013	-0.002947	-0.330365	-0.222238	-0.390936	-0.20073	-1.04704	-0.357428	0.082232	-0.139874	-0.402993	0.26208	-0.23349	-0.234732	0.288044	-0.018358	-0.469723	0.100332	-0.169644	-0.499436	0.6796	-0.133404	0.034388	-0.332759	0.846571	-0.117193	-0.157017	0.339917	0.366924	0.125235	0.593113	0.047854	0.37785	-0.290133	0.209898	0.489458	-0.416992	0.104964	0.121165	-0.266965	0.04409	0.032614	0.197475	-0.325564	-0.302333	0.044048	-0.150991	-0.267847	-0.122745	-0.409936	-0.262558	-0.311335	-0.142293	-0.064472	-0.019316	-0.821084	0.152155	-0.074522	-0.206759	0.246142	0.14536	0.189167	0.155835	0.079229	-0.00616501	-0.212874	-0.312149	-0.200144	-0.213946	0.033207	0.421484	0.374311	-0.289586	-0.130926	-0.114873	-0.002513	-0.085702	-0.161776	0.132468	0.058312	0.188799	0.078585	0.162042	0.00452001	-0.071058	
regreso	-8.67752	-0.352105	-0.902234	1.098	-1.75533	-3.85568	-1.32283	1.06316	-1.64919	-1.65234	0.0992429	1.38577	-1.41876	0.586803	-0.458805	0.150799	0.017103	-0.59149	-0.344886	-0.530881	-0.338544	-1.51529	-0.564198	0.17808	-0.215838	-0.637878	0.477294	-0.361688	-0.388569	0.465082	-0.027869	-0.675898	0.188754	-0.315381	-0.647943	1.04367	-0.186435	0.063398	-0.490049	1.31117	-0.158123	-0.145177	0.456033	0.544645	0.186097	0.863793	0.011519	0.622371	-0.477036	0.363358	0.727466	-0.660587	0.105176	0.194535	-0.464852	0.017512	0.028358	0.272351	-0.440697	-0.457678	-0.022194	-0.269879	-0.411679	-0.190848	-0.626495	-0.428982	-0.590424	-0.133209	-0.0585169	-0.077065	-1.21764	0.215999	-0.134318	-0.301402	0.30095	0.26614	0.317517	0.198404	0.063245	-0.017341	-0.276822	-0.549977	-0.194449	-0.407756	0.014434	0.699786	0.570639	-0.460517	-0.183566	-0.189538	0.045747	-0.084425	-0.275495	0.208375	0.118704	0.289419	0.105416	0.182502	-0.02891	-0.069066	
tema	-11.5741	-0.489379	-1.34024	1.40049	-2.39309	-5.14112	-1.76676	1.42933	-2.26821	-2.2155	0.0275109	1.82282	-2.0232	0.863983	-0.641865	0.21072	0.061896	-0.853534	-0.458503	-0.676115	-0.446775	-1.92028	-0.772468	0.250138	-0.222057	-0.800889	0.731567	-0.418316	-0.582853	0.63043	-0.030396	-0.879647	0.306318	-0.544219	-0.752996	1.3953	-0.18136	0.107312	-0.683873	1.74722	-0.194503	-0.106123	0.519247	0.736031	0.153854	1.13496	-0.00104499	0.896474	-0.614394	0.571619	0.843296	-0.934735	0.186899	0.287399	-0.648204	0.013554	0.08827	0.342616	-0.489071	-0.556112	-0.102963	-0.479609	-0.557425	-0.203398	-0.843599	-0.52836	-0.851124	-0.242811	-0.00136194	-0.165496	-1.53582	0.300759	-0.141051	-0.380588	0.316666	0.345192	0.44918	0.279531	0.082151	-0.027252	-0.321023	-0.802672	-0.23623	-0.576523	0.068068	0.972769	0.818897	-0.585466	-0.211343	-0.30544	0.141779	-0.149989	-0.402743	0.316255	0.204742	0.357312	0.047244	0.183177	-0.08331	0.033523	
importante	-14.4726	-0.62195	-1.77829	1.70742	-3.02558	-6.42287	-2.21063	1.80448	-2.91882	-2.78652	-0.0748811	2.27433	-2.60062	1.14951	-0.841746	0.227937	0.104875	-1.11277	-0.577959	-0.773595	-0.533635	-2.322	-0.999516	0.282842	-0.221844	-1.08147	0.963362	-0.424809	-0.712686	0.775657	-0.06583	-1.11486	0.388088	-0.777953	-0.812448	1.78105	-0.252057	0.126318	-0.779357	2.19711	-0.158099	-0.112871	0.661184	0.978078	0.176458	1.39313	-0.020875	1.23908	-0.7853	0.644899	1.00372	-1.16813	0.26904	0.338762	-0.830057	-0.015975	0.123563	0.444635	-0.540123	-0.718123	-0.104575	-0.594174	-0.69795	-0.306399	-1.05796	-0.629001	-1.0596	-0.265966	-0.0190119	-0.130354	-1.92229	0.445409	-0.183637	-0.41681	0.294403	0.40351	0.583279	0.36905	0.120867	-0.082487	-0.443506	-0.981184	-0.228424	-0.806984	0.069686	1.19214	1.02291	-0.766749	-0.221793	-0.354005	0.172677	-0.081612	-0.458544	0.370173	0.344906	0.454137	0.078017	0.21638	-0.135089	0.052993	
es	-17.3739	-0.759185	-2.22551	1.99265	-3.6902	-7.71122	-2.6287	2.15652	-3.55287	-3.35229	-0.139097	2.70637	-3.20899	1.38388	-1.01744	0.277147	0.139539	-1.39502	-0.715137	-0.855267	-0.666105	-2.74159	-1.21669	0.384728	-0.266755	-1.28272	1.2382	-0.47687	-0.907631	0.975038	-0.07865	-1.33712	0.519544	-0.958302	-0.948704	2.18435	-0.275121	0.15774	-0.949766	2.66992	-0.170796	-0.0426459	0.767003	1.18412	0.205204	1.68573	-0.037691	1.51732	-0.970074	0.84457	1.19265	-1.40445	0.260569	0.405148	-1.03739	-0.040587	0.124578	0.505768	-0.625059	-0.847888	-0.167935	-0.742079	-0.854909	-0.386213	-1.29592	-0.765334	-1.36091	-0.284883	-0.0539109	-0.20063	-2.28289	0.498511	-0.222591	-0.470683	0.316246	0.541618	0.73806	0.417606	0.0905909	-0.094118	-0.531381	-1.25746	-0.217921	-1.05437	0.072474	1.43125	1.22835	-0.917771	-0.28911	-0.420298	0.246711	-0.066581	-0.557943	0.511147	0.450295	0.576361	0.073385	0.233118	-0.180022	0.089835	
individuo	-20.3934	-0.481152	-2.81959	2.41057	-4.50799	-9.06585	-3.08607	3.09253	-4.09339	-4.13346	-0.328515	3.08993	-3.63319	1.66272	-1.35806	0.309508	0.187882	-1.82643	-0.815514	-1.10169	-0.751715	-3.31505	-1.41021	0.686357	-0.322442	-1.56505	1.56793	-0.566325	-1.14352	1.25426	-0.159409	-1.54467	0.63515	-1.13276	-1.13681	2.6175	-0.21075	0.195533	-1.13969	3.21101	-0.235038	0.0594511	0.867447	1.42869	0.162186	2.02837	-0.00880097	1.72914	-1.16619	1.08618	1.50251	-1.58906	0.217262	0.417858	-1.22836	-0.062201	0.138934	0.617621	-0.694387	-0.915411	-0.2979	-0.887396	-1.01034	-0.416633	-1.55584	-0.825325	-1.60554	-0.336275	-0.12614	-0.314924	-2.63654	0.555669	-0.323137	-0.514974	0.362728	0.658847	0.905163	0.49232	0.0759709	-0.110596	-0.641166	-1.55232	-0.199064	-1.32432	0.062391	1.70841	1.40337	-1.04895	-0.296076	-0.54186	0.325506	-0.00877898	-0.637861	0.687109	0.568131	0.65354	0.064717	0.261129	-0.225732	0.124245	
ir	-23.4095	-0.210266	-3.34261	2.79811	-5.35651	-10.4186	-3.56535	4.02743	-4.59301	-4.89181	-0.541882	3.50761	-4.08833	1.95655	-1.67629	0.333959	0.24538	-2.31623	-0.982307	-1.34281	-0.78317	-3.85001	-1.5914	1.03115	-0.352108	-1.87796	1.93249	-0.681709	-1.39222	1.48972	-0.167571	-1.68877	0.769084	-1.34634	-1.28466	3.08181	-0.130932	0.289225	-1.35413	3.76595	-0.276359	0.114452	0.990263	1.61828	0.206264	2.35278	0.047334	1.99314	-1.31479	1.31497	1.77695	-1.83379	0.227848	0.423138	-1.39591	-0.011254	0.107959	0.756535	-0.710493	-0.961379	-0.462424	-1.05792	-1.15712	-0.38174	-1.81758	-0.893031	-1.88112	-0.333258	-0.188136	-0.467524	-2.9066	0.561244	-0.387554	-0.583675	0.387561	0.779389	1.04086	0.541029	0.0849708	-0.050546	-0.740538	-1.87148	-0.132369	-1.58675	0.134339	1.9708	1.61652	-1.09662	-0.302522	-0.631347	0.346889	0.04395	-0.730907	0.825241	0.68163	0.735002	0.021173	0.305432	-0.249355	0.103981	
